Amount,Company,Item,Item Type,Nutritional Category,Qty,Serving Size
0,Boston Market,Bos Mkt Steamed Vegetables,Soups,Saturated Fat,0,105 grams
0,Boston Market,Bos Mkt Whole Kernel Corn,Sides,Cholesterol,0,146 grams
0,Burger King,BK Biscuit,Breakfast,Cholesterol,0,86 grams
0,Burger King,BK Chicken Tenders (8 pieces),Sides,Sugars,0,123 grams
0,Burger King,BK Dutch Apple Pie,Desserts,Cholesterol,0,113 grams
0,Burger King,BK French Toast Sticks,Breakfast,Cholesterol,0,112 grams
0,Burger King,BK King Size French Fries,Sides,Cholesterol,0,170 grams
0,Burger King,BK King Size French Fries,Sides,Sugars,0,170 grams
0,Burger King,BK Large Hash Brown Rounds,Breakfast,Cholesterol,0,128 grams
0,Burger King,BK Large Hash Brown Rounds,Breakfast,Sugars,0,128 grams
0,Burger King,BK Medium French Fries,Sides,Cholesterol,0,116 grams
0,Burger King,BK Medium French Fries,Sides,Sugars,0,116 grams
0,Burger King,BK Small French Fries,Sides,Cholesterol,0,74 grams
0,Burger King,BK Small French Fries,Sides,Sugars,0,74 grams
0,Burger King,BK Small Hash Brown Rounds,Breakfast,Cholesterol,0,75 grams
0,Burger King,BK Small Hash Brown Rounds,Breakfast,Sugars,0,75 grams
0,Dairy Queen,DQ Chocolate Dilly Bar,Desserts,Fiber,0,85 grams
0,Dairy Queen,DQ Chocolate Soft Serve,Desserts,Fiber,0,94 grams
0,Dairy Queen,DQ DQ Fudge Bar,Desserts,Calories from Fat,0,66 grams
0,Dairy Queen,DQ DQ Fudge Bar,Desserts,Cholesterol,0,66 grams
0,Dairy Queen,DQ DQ Fudge Bar,Desserts,Fiber,0,66 grams
0,Dairy Queen,DQ DQ Fudge Bar,Desserts,Saturated Fat,0,66 grams
0,Dairy Queen,DQ DQ Fudge Bar,Desserts,Total Fat,0,66 grams
0,Dairy Queen,DQ DQ Vanilla Orange Bar,Desserts,Calories from Fat,0,66 grams
0,Dairy Queen,DQ DQ Vanilla Orange Bar,Desserts,Cholesterol,0,66 grams
0,Dairy Queen,DQ DQ Vanilla Orange Bar,Desserts,Fiber,0,66 grams
0,Dairy Queen,DQ DQ Vanilla Orange Bar,Desserts,Saturated Fat,0,66 grams
0,Dairy Queen,DQ DQ Vanilla Orange Bar,Desserts,Total Fat,0,66 grams
0,Dairy Queen,DQ Large Vanilla Cone,Desserts,Fiber,0,253 grams
0,Dairy Queen,DQ Lemon DQ Freezer,Desserts,Calories from Fat,0,92 grams
0,Dairy Queen,DQ Lemon DQ Freezer,Desserts,Cholesterol,0,92 grams
0,Dairy Queen,DQ Lemon DQ Freezer,Desserts,Fiber,0,92 grams
0,Dairy Queen,DQ Lemon DQ Freezer,Desserts,Protein,0,92 grams
0,Dairy Queen,DQ Lemon DQ Freezer,Desserts,Saturated Fat,0,92 grams
0,Dairy Queen,DQ Lemon DQ Freezer,Desserts,Total Fat,0,92 grams
0,Dairy Queen,DQ Med Cup of Yogurt,Desserts,Fiber,0,191 grams
0,Dairy Queen,DQ Med Cup of Yogurt,Desserts,Saturated Fat,0,191 grams
0,Dairy Queen,DQ Med Yogurt Cone,Desserts,Fiber,0,198 grams
0,Dairy Queen,DQ Med Yogurt Strawberry Sundae,Desserts,Saturated Fat,0,234 grams
0,Dairy Queen,DQ Medium Chocolate Cone,Desserts,Fiber,0,198 grams
0,Dairy Queen,DQ Medium Chocolate Malt,Desserts,Fiber,0,567 grams
0,Dairy Queen,DQ Medium Chocolate Shake,Desserts,Fiber,0,539 grams
0,Dairy Queen,DQ Medium Chocolate Sundae,Desserts,Fiber,0,234 grams
0,Dairy Queen,DQ Medium French Fries,Sides,Cholesterol,0,141 grams
0,Dairy Queen,DQ Medium Misty Slush,Desserts,Calories from Fat,0,595 grams
0,Dairy Queen,DQ Medium Misty Slush,Desserts,Cholesterol,0,595 grams
0,Dairy Queen,DQ Medium Misty Slush,Desserts,Fiber,0,595 grams
0,Dairy Queen,DQ Medium Misty Slush,Desserts,Protein,0,595 grams
0,Dairy Queen,DQ Medium Misty Slush,Desserts,Saturated Fat,0,595 grams
0,Dairy Queen,DQ Medium Misty Slush,Desserts,Total Fat,0,595 grams
0,Dairy Queen,DQ Medium Vanilla Cone,Desserts,Fiber,0,198 grams
0,Dairy Queen,DQ Nonfat Frozen Yogurt,Desserts,Calories from Fat,0,85 grams
0,Dairy Queen,DQ Nonfat Frozen Yogurt,Desserts,Fiber,0,85 grams
0,Dairy Queen,DQ Nonfat Frozen Yogurt,Desserts,Saturated Fat,0,85 grams
0,Dairy Queen,DQ Nonfat Frozen Yogurt,Desserts,Total Fat,0,85 grams
0,Dairy Queen,DQ Onion Rings,Sides,Cholesterol,0,113 grams
0,Dairy Queen,DQ Small Chocolate Cone,Desserts,Fiber,0,142 grams
0,Dairy Queen,DQ Small Chocolate Malt,Desserts,Fiber,0,418 grams
0,Dairy Queen,DQ Small Chocolate Shake,Desserts,Fiber,0,397 grams
0,Dairy Queen,DQ Small Chocolate Sundae,Desserts,Fiber,0,163 grams
0,Dairy Queen,DQ Small French Fries,Sides,Cholesterol,0,113 grams
0,Dairy Queen,DQ Small Misty Slush,Desserts,Calories from Fat,0,454 grams
0,Dairy Queen,DQ Small Misty Slush,Desserts,Cholesterol,0,454 grams
0,Dairy Queen,DQ Small Misty Slush,Desserts,Fiber,0,454 grams
0,Dairy Queen,DQ Small Misty Slush,Desserts,Protein,0,454 grams
0,Dairy Queen,DQ Small Misty Slush,Desserts,Saturated Fat,0,454 grams
0,Dairy Queen,DQ Small Misty Slush,Desserts,Total Fat,0,454 grams
0,Dairy Queen,DQ Small Vanilla Cone,Desserts,Fiber,0,142 grams
0,Dairy Queen,DQ Starkiss,Desserts,Calories from Fat,0,85 grams
0,Dairy Queen,DQ Starkiss,Desserts,Cholesterol,0,85 grams
0,Dairy Queen,DQ Starkiss,Desserts,Fiber,0,85 grams
0,Dairy Queen,DQ Starkiss,Desserts,Protein,0,85 grams
0,Dairy Queen,DQ Starkiss,Desserts,Total Fat,0,85 grams
0,Dairy Queen,DQ Vanilla Soft Serve,Desserts,Fiber,0,94 grams
0,Dominos,Dominos Anchovies,Toppings,Carbs,0,34 grams
0,Dominos,Dominos Anchovies,Toppings,Fiber,0,34 grams
0,Dominos,Dominos Anchovies,Toppings,Sodium,0,34 grams
0,Dominos,Dominos Bacon,Toppings,Carbs,0,103 grams
0,Dominos,Dominos Bacon,Toppings,Sodium,0,103 grams
0,Dominos,Dominos Banana Peppers,Toppings,Calories,0,6 grams
0,Dominos,Dominos Banana Peppers,Toppings,Calories from Fat,0,6 grams
0,Dominos,Dominos Banana Peppers,Toppings,Carbs,0,6 grams
0,Dominos,Dominos Banana Peppers,Toppings,Fiber,0,6 grams
0,Dominos,Dominos Banana Peppers,Toppings,Sodium,0,6 grams
0,Dominos,Dominos Banana Peppers,Toppings,Sugars,0,6 grams
0,Dominos,Dominos Beef,Toppings,Carbs,0,78 grams
0,Dominos,Dominos Beef,Toppings,Fiber,0,78 grams
0,Dominos,Dominos Beef,Toppings,Sodium,0,78 grams
0,Dominos,Dominos Breadsticks (1),Sides,Cholesterol,0,37 grams
0,Dominos,Dominos Chedder Cheese,Toppings,Carbs,0,58 grams
0,Dominos,Dominos Chedder Cheese,Toppings,Fiber,0,58 grams
0,Dominos,Dominos Chedder Cheese,Toppings,Sodium,0,58 grams
0,Dominos,Dominos Extra Cheese,Toppings,Carbs,0,49 grams
0,Dominos,Dominos Extra Cheese,Toppings,Fiber,0,49 grams
0,Dominos,Dominos Extra Cheese,Toppings,Sodium,0,49 grams
0,Dominos,Dominos Extra Cheese,Toppings,Sugars,0,49 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Calories,0,7 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Calories from Fat,0,7 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Carbs,0,7 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Cholesterol,0,7 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Fiber,0,7 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Saturated Fat,0,7 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Sodium,0,7 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Sugars,0,7 grams
0,Dominos,Dominos Fresh Mushrooms,Toppings,Total Fat,0,7 grams
0,Dominos,Dominos Green Olives,Toppings,Carbs,0,19 grams
0,Dominos,Dominos Green Olives,Toppings,Fiber,0,19 grams
0,Dominos,Dominos Green Olives,Toppings,Saturated Fat,0,19 grams
0,Dominos,Dominos Green Olives,Toppings,Sodium,0,19 grams
0,Dominos,Dominos Green Olives,Toppings,Sugars,0,19 grams
0,Dominos,Dominos Green Olives,Toppings,Total Fat,0,19 grams
0,Dominos,Dominos Green Peppers,Toppings,Calories from Fat,0,5 grams
0,Dominos,Dominos Green Peppers,Toppings,Carbs,0,5 grams
0,Dominos,Dominos Green Peppers,Toppings,Cholesterol,0,5 grams
0,Dominos,Dominos Green Peppers,Toppings,Fiber,0,5 grams
0,Dominos,Dominos Green Peppers,Toppings,Saturated Fat,0,5 grams
0,Dominos,Dominos Green Peppers,Toppings,Sodium,0,5 grams
0,Dominos,Dominos Green Peppers,Toppings,Sugars,0,5 grams
0,Dominos,Dominos Green Peppers,Toppings,Total Fat,0,5 grams
0,Dominos,Dominos Ham,Toppings,Carbs,0,23 grams
0,Dominos,Dominos Ham,Toppings,Fiber,0,23 grams
0,Dominos,Dominos Ham,Toppings,Sodium,0,23 grams
0,Dominos,Dominos Ham,Toppings,Total Fat,0,23 grams
0,Dominos,Dominos Italian Sausage,Toppings,Carbs,0,77 grams
0,Dominos,Dominos Italian Sausage,Toppings,Fiber,0,77 grams
0,Dominos,Dominos Onions,Toppings,Calories,0,4 grams
0,Dominos,Dominos Onions,Toppings,Calories from Fat,0,4 grams
0,Dominos,Dominos Onions,Toppings,Carbs,0,4 grams
0,Dominos,Dominos Onions,Toppings,Cholesterol,0,4 grams
0,Dominos,Dominos Onions,Toppings,Fiber,0,4 grams
0,Dominos,Dominos Onions,Toppings,Saturated Fat,0,4 grams
0,Dominos,Dominos Onions,Toppings,Sodium,0,4 grams
0,Dominos,Dominos Onions,Toppings,Sugars,0,4 grams
0,Dominos,Dominos Onions,Toppings,Total Fat,0,4 grams
0,Dominos,Dominos Pepperoni,Toppings,Carbs,0,74 grams
0,Dominos,Dominos Pepperoni,Toppings,Fiber,0,74 grams
0,Dominos,Dominos Pepperoni,Toppings,Sodium,0,74 grams
0,Dominos,Dominos Pinapple Tidbits,Toppings,Calories,0,12 grams
0,Dominos,Dominos Pinapple Tidbits,Toppings,Calories from Fat,0,12 grams
0,Dominos,Dominos Pinapple Tidbits,Toppings,Carbs,0,12 grams
0,Dominos,Dominos Pinapple Tidbits,Toppings,Cholesterol,0,12 grams
0,Dominos,Dominos Pinapple Tidbits,Toppings,Saturated Fat,0,12 grams
0,Dominos,Dominos Pinapple Tidbits,Toppings,Sugars,0,12 grams
0,Dominos,Dominos Pinapple Tidbits,Toppings,Total Fat,0,12 grams
0,Dominos,Dominos Ripe Olives,Toppings,Carbs,0,21 grams
0,Dominos,Dominos Ripe Olives,Toppings,Fiber,0,21 grams
0,Dominos,Dominos Ripe Olives,Toppings,Saturated Fat,0,21 grams
0,Dominos,Dominos Ripe Olives,Toppings,Sodium,0,21 grams
0,Dominos,Dominos Ripe Olives,Toppings,Sugars,0,21 grams
0,Dominos,Dominos Ripe Olives,Toppings,Total Fat,0,21 grams
0,Hardees,Hardees Apple Cinn n Raisin Biscuit,Breakfast,Cholesterol,0,75 grams
0,Hardees,Hardees Apple Turnover,Desserts,Cholesterol,0,91 grams
0,Hardees,Hardees Biscuit,Breakfast,Cholesterol,0,83 grams
0,Hardees,Hardees Jelly Biscuit,Breakfast,Cholesterol,0,100 grams
0,Hardees,Hardees Large Crispy Curls Potatoes,Sides,Cholesterol,0,147 grams
0,Hardees,Hardees Large French Fries,Sides,Cholesterol,0,150 grams
0,Hardees,Hardees Medium Crispy Curls Potatoes,Sides,Cholesterol,0,96 grams
0,Hardees,Hardees Monster Crispy Curls Potatoes,Sides,Cholesterol,0,166 grams
0,Hardees,Hardees Monster French Fries,Sides,Cholesterol,0,170 grams
0,Hardees,Hardees Regular French Fries,Sides,Cholesterol,0,113 grams
0,Hardees,Hardees Regular Hash Rounds (16),Breakfast,Cholesterol,0,79 grams
0,Hardees,Hardees Small Mashed Potatoes,Sides,Calories from Fat,0,113 grams
0,Hardees,Hardees Small Mashed Potatoes,Sides,Cholesterol,0,113 grams
0,Hardees,Hardees Small Peach Cobbler,Desserts,Cholesterol,0,179 grams
0,KFC,KFC Biscuit (1),Sides,Cholesterol,0,56 grams
0,KFC,KFC Extra Crispy Breast,Chicken,Sugars,0,168 grams
0,KFC,KFC Extra Crispy Drumstick,Chicken,Sugars,0,67 grams
0,KFC,KFC Extra Crispy Thigh,Chicken,Fiber,0,118 grams
0,KFC,KFC Extra Crispy Thigh,Chicken,Sugars,0,118 grams
0,KFC,KFC Extra Crispy Whole Wing,Chicken,Sugars,0,55 grams
0,KFC,KFC Hot & Spicy Drumstick,Chicken,Sugars,0,64 grams
0,KFC,KFC Hot & Spicy Thigh,Chicken,Sugars,0,107 grams
0,KFC,KFC Hot & Spicy Whole Wing,Chicken,Sugars,0,55 grams
0,KFC,KFC Hot Wings Pieces (6),Chicken,Sugars,0,135 grams
0,KFC,KFC Kentucky Nuggets (6),Chicken,Sugars,0,95 grams
0,KFC,KFC Mashed Potatoes with Gravy,Sides,Sugars,0,136 grams
0,KFC,KFC Original Recipe Breast,Chicken,Sugars,0,153 grams
0,KFC,KFC Original Recipe Chix Sandwich,Chicken,Sugars,0,200 grams
0,KFC,KFC Original Recipe Drumstick,Chicken,Fiber,0,61 grams
0,KFC,KFC Original Recipe Drumstick,Chicken,Sugars,0,61 grams
0,KFC,KFC Original Recipe Thigh,Chicken,Sugars,0,91 grams
0,KFC,KFC Original Recipe Whole Wing,Chicken,Fiber,0,47 grams
0,KFC,KFC Original Recipe Whole Wing,Chicken,Sugars,0,47 grams
0,KFC,KFC Tender Roast Breast no skin,Chicken,Fiber,0,118 grams
0,KFC,KFC Tender Roast Breast no skin,Chicken,Sugars,0,118 grams
0,KFC,KFC Tender Roast Breast with skin,Chicken,Fiber,0,139 grams
0,KFC,KFC Tender Roast Drumstick no skin,Chicken,Fiber,0,38 grams
0,KFC,KFC Tender Roast Drumstick no skin,Chicken,Sugars,0,38 grams
0,KFC,KFC Tender Roast Drumstick with skin,Chicken,Fiber,0,55 grams
0,KFC,KFC Tender Roast Thigh no skin,Chicken,Fiber,0,59 grams
0,KFC,KFC Tender Roast Thigh with skin,Chicken,Fiber,0,90 grams
0,KFC,KFC Tender Roast Wing with skin,Chicken,Fiber,0,50 grams
0,McDonalds,McD Apple Dippers,Desserts,Calories from Fat,0,1 pkg (68 g)
0,McDonalds,McD Apple Dippers,Desserts,Cholesterol,0,1 pkg (68 g)
0,McDonalds,McD Apple Dippers,Desserts,Fiber,0,1 pkg (68 g)
0,McDonalds,McD Apple Dippers,Desserts,Protein,0,1 pkg (68 g)
0,McDonalds,McD Apple Dippers,Desserts,Saturated Fat,0,1 pkg (68 g)
0,McDonalds,McD Apple Dippers,Desserts,Sodium,0,1 pkg (68 g)
0,McDonalds,McD Apple Dippers,Desserts,Total Fat,0,1 pkg (68 g)
0,McDonalds,McD Apple Dippers with Low Fat Caramel Dip,Desserts,Fiber,0,3.2 oz (89 g)
0,McDonalds,McD Apple Dippers with Low Fat Caramel Dip,Desserts,Protein,0,3.2 oz (89 g)
0,McDonalds,McD Apple Dippers with Low Fat Caramel Dip,Desserts,Saturated Fat,0,3.2 oz (89 g)
0,McDonalds,McD Baked Apple Pie,Desserts,Cholesterol,0,2.7 oz (77 g)
0,McDonalds,McD Barbeque Sauce,Chicken McNuggets and Selects,Calories from Fat,0,1 pkg (28 g)
0,McDonalds,McD Barbeque Sauce,Chicken McNuggets and Selects,Cholesterol,0,1 pkg (28 g)
0,McDonalds,McD Barbeque Sauce,Chicken McNuggets and Selects,Fiber,0,1 pkg (28 g)
0,McDonalds,McD Barbeque Sauce,Chicken McNuggets and Selects,Protein,0,1 pkg (28 g)
0,McDonalds,McD Barbeque Sauce,Chicken McNuggets and Selects,Saturated Fat,0,1 pkg (28 g)
0,McDonalds,McD Barbeque Sauce,Chicken McNuggets and Selects,Total Fat,0,1 pkg (28 g)
0,McDonalds,McD Biscuit,Breakfast,Cholesterol,0,2.4 oz (69 g)
0,McDonalds,McD Butter Garlic Croutons,Salads,Cholesterol,0,0.5 oz (14 g)
0,McDonalds,McD Butter Garlic Croutons,Salads,Fiber,0,0.5 oz (14 g)
0,McDonalds,McD Butter Garlic Croutons,Salads,Saturated Fat,0,0.5 oz (14 g)
0,McDonalds,McD Chicken McNuggets (4 piece),Chicken McNuggets and Selects,Fiber,0,2.3 oz (64 g)
0,McDonalds,McD Chicken McNuggets (4 piece),Chicken McNuggets and Selects,Sugars,0,2.3 oz (64 g)
0,McDonalds,McD Chicken McNuggets (6 piece),Chicken McNuggets and Selects,Fiber,0,3.4 oz (96 g)
0,McDonalds,McD Chicken McNuggets (6 piece),Chicken McNuggets and Selects,Sugars,0,3.4 oz (96 g)
0,McDonalds,McD Chicken McNuggets (10 piece),Chicken McNuggets and Selects,Fiber,0,5.6 oz (160 g)
0,McDonalds,McD Chicken McNuggets (10 piece),Chicken McNuggets and Selects,Sugars,0,5.6 oz (160 g)
0,McDonalds,McD Chicken McNuggets (20 piece),Chicken McNuggets and Selects,Fiber,0,11.3 oz (320 g)
0,McDonalds,McD Chicken McNuggets (20 piece),Chicken McNuggets and Selects,Sugars,0,11.3 oz (320 g)
0,McDonalds,McD Chicken Selects Premium Breast Strips (3 pc),Chicken McNuggets and Selects,Fiber,0,4.7 oz (133 g)
0,McDonalds,McD Chicken Selects Premium Breast Strips (3 pc),Chicken McNuggets and Selects,Sugars,0,4.7 oz (133 g)
0,McDonalds,McD Chicken Selects Premium Breast Strips (5 pc),Chicken McNuggets and Selects,Fiber,0,7.8 oz (221 g)
0,McDonalds,McD Chicken Selects Premium Breast Strips (5 pc),Chicken McNuggets and Selects,Sugars,0,7.8 oz (221 g)
0,McDonalds,McD Chicken Selects Premium Breast Strips (10 pc),Chicken McNuggets and Selects,Fiber,0,15.6 oz (442 g)
0,McDonalds,McD Chicken Selects Premium Breast Strips (10 pc),Chicken McNuggets and Selects,Sugars,0,15.6 oz (442 g)
0,McDonalds,McD Chipotle Barbeque Sauce,Chicken McNuggets and Selects,Calories from Fat,0,1.5 oz (43 g)
0,McDonalds,McD Chipotle Barbeque Sauce,Chicken McNuggets and Selects,Cholesterol,0,1.5 oz (43 g)
0,McDonalds,McD Chipotle Barbeque Sauce,Chicken McNuggets and Selects,Fiber,0,1.5 oz (43 g)
0,McDonalds,McD Chipotle Barbeque Sauce,Chicken McNuggets and Selects,Protein,0,1.5 oz (43 g)
0,McDonalds,McD Chipotle Barbeque Sauce,Chicken McNuggets and Selects,Saturated Fat,0,1.5 oz (43 g)
0,McDonalds,McD Chipotle Barbeque Sauce,Chicken McNuggets and Selects,Total Fat,0,1.5 oz (43 g)
0,McDonalds,McD Chocolate Chip Cookie,Desserts,Fiber,0,1 cookie (33 g)
0,McDonalds,McD Chocolate Triple Thick Shake (12 fl oz cup),Desserts,Fiber,0,333 mL
0,McDonalds,McD Chocolate Triple Thick Shake (16 fl oz cup),Desserts,Fiber,0,444 mL
0,McDonalds,McD Creamy Ranch Sauce,Chicken McNuggets and Selects,Fiber,0,1.5 oz (43 g)
0,McDonalds,McD Creamy Ranch Sauce,Chicken McNuggets and Selects,Protein,0,1.5 oz (43 g)
0,McDonalds,McD English Muffin,Breakfast,Cholesterol,0,2 oz (57 g)
0,McDonalds,McD Fruit n Yogurt Parfait,Desserts,Fiber,0,5.3 oz (149 g)
0,McDonalds,McD Fruit n Yogurt Parfait (without granola),Desserts,Fiber,0,5 oz (142 g)
0,McDonalds,McD Grape Jam,Breakfast,Calories from Fat,0,0.5 oz (14 g)
0,McDonalds,McD Grape Jam,Breakfast,Cholesterol,0,0.5 oz (14 g)
0,McDonalds,McD Grape Jam,Breakfast,Fiber,0,0.5 oz (14 g)
0,McDonalds,McD Grape Jam,Breakfast,Protein,0,0.5 oz (14 g)
0,McDonalds,McD Grape Jam,Breakfast,Saturated Fat,0,0.5 oz (14 g)
0,McDonalds,McD Grape Jam,Breakfast,Sodium,0,0.5 oz (14 g)
0,McDonalds,McD Grape Jam,Breakfast,Total Fat,0,0.5 oz (14 g)
0,McDonalds,McD Hash Browns,Breakfast,Cholesterol,0,1.9 oz (53 g)
0,McDonalds,McD Hash Browns,Breakfast,Sugars,0,1.9 oz (53 g)
0,McDonalds,McD Honey,Chicken McNuggets and Selects,Calories from Fat,0,1 pkg (14 g)
0,McDonalds,McD Honey,Chicken McNuggets and Selects,Cholesterol,0,1 pkg (14 g)
0,McDonalds,McD Honey,Chicken McNuggets and Selects,Fiber,0,1 pkg (14 g)
0,McDonalds,McD Honey,Chicken McNuggets and Selects,Protein,0,1 pkg (14 g)
0,McDonalds,McD Honey,Chicken McNuggets and Selects,Saturated Fat,0,1 pkg (14 g)
0,McDonalds,McD Honey,Chicken McNuggets and Selects,Sodium,0,1 pkg (14 g)
0,McDonalds,McD Honey,Chicken McNuggets and Selects,Total Fat,0,1 pkg (14 g)
0,McDonalds,McD Hot Caramel Sundae,Desserts,Fiber,0,6.4 oz (182 g)
0,McDonalds,McD Hot Fudge Sundae,Desserts,Fiber,0,6.3 oz (179 g)
0,McDonalds,McD Hot Mustard Sauce,Chicken McNuggets and Selects,Cholesterol,0,1 pkg (28 g)
0,McDonalds,McD Hot Mustard Sauce,Chicken McNuggets and Selects,Saturated Fat,0,1 pkg (28 g)
0,McDonalds,McD Ketchup Packet,French Fries,Calories from Fat,0,1 pkg (10 g)
0,McDonalds,McD Ketchup Packet,French Fries,Cholesterol,0,1 pkg (10 g)
0,McDonalds,McD Ketchup Packet,French Fries,Fiber,0,1 pkg (10 g)
0,McDonalds,McD Ketchup Packet,French Fries,Protein,0,1 pkg (10 g)
0,McDonalds,McD Ketchup Packet,French Fries,Saturated Fat,0,1 pkg (10 g)
0,McDonalds,McD Ketchup Packet,French Fries,Total Fat,0,1 pkg (10 g)
0,McDonalds,McD Kiddie Cone,Desserts,Fiber,0,1 oz (29 g)
0,McDonalds,McD Kiddie Cone,Desserts,Saturated Fat,0,1 oz (29 g)
0,McDonalds,McD Large French Fries,French Fries,Cholesterol,0,6 oz (171 g)
0,McDonalds,McD Large French Fries,French Fries,Sugars,0,6 oz (171 g)
0,McDonalds,McD Low Fat Caramel Dip,Desserts,Fiber,0,0.8 oz (21 g)
0,McDonalds,McD Low Fat Caramel Dip,Desserts,Protein,0,0.8 oz (21 g)
0,McDonalds,McD Low Fat Caramel Dip,Desserts,Saturated Fat,0,0.8 oz (21 g)
0,McDonalds,McD McDonaldland Cookies,Desserts,Cholesterol,0,2 oz (57 g)
0,McDonalds,McD McDonaldland Cookies,Desserts,Fiber,0,2 oz (57 g)
0,McDonalds,McD McFlurry with M&MS Candies (12 fl oz cup),Desserts,Fiber,0,12.3 oz (348 g)
0,McDonalds,McD McFlurry with OREO Cookies (12 fl oz cup),Desserts,Fiber,0,11.9 oz (337 g)
0,McDonalds,McD Medium French Fries,French Fries,Cholesterol,0,4 oz (114 g)
0,McDonalds,McD Medium French Fries,French Fries,Sugars,0,4 oz (114 g)
0,McDonalds,McD Newmans Own Cobb Dressing,Salads,Fiber,0,2 fl oz (59 mL)
0,McDonalds,McD Newmans Own Creamy Caesar Dressing,Salads,Fiber,0,2 fl oz (59 mL)
0,McDonalds,McD Newmans Own Low Fat Balsamic Vinaigrette,Salads,Cholesterol,0,1.5 fl oz (44 mL)
0,McDonalds,McD Newmans Own Low Fat Balsamic Vinaigrette,Salads,Fiber,0,1.5 fl oz (44 mL)
0,McDonalds,McD Newmans Own Low Fat Balsamic Vinaigrette,Salads,Protein,0,1.5 fl oz (44 mL)
0,McDonalds,McD Newmans Own Low Fat Balsamic Vinaigrette,Salads,Saturated Fat,0,1.5 fl oz (44 mL)
0,McDonalds,McD Newmans Own Ranch Dressing,Salads,Fiber,0,2 fl oz (59 mL)
0,McDonalds,McD Peanuts (for Sundaes),Desserts,Cholesterol,0,0.3 oz (7 g)
0,McDonalds,McD Peanuts (for Sundaes),Desserts,Saturated Fat,0,0.3 oz (7 g)
0,McDonalds,McD Peanuts (for Sundaes),Desserts,Sodium,0,0.3 oz (7 g)
0,McDonalds,McD Peanuts (for Sundaes),Desserts,Sugars,0,0.3 oz (7 g)
0,McDonalds,McD Salt Packet,French Fries,Calories,0,1 pkg (0.7 g)
0,McDonalds,McD Salt Packet,French Fries,Calories from Fat,0,1 pkg (0.7 g)
0,McDonalds,McD Salt Packet,French Fries,Carbs,0,1 pkg (0.7 g)
0,McDonalds,McD Salt Packet,French Fries,Cholesterol,0,1 pkg (0.7 g)
0,McDonalds,McD Salt Packet,French Fries,Fiber,0,1 pkg (0.7 g)
0,McDonalds,McD Salt Packet,French Fries,Protein,0,1 pkg (0.7 g)
0,McDonalds,McD Salt Packet,French Fries,Saturated Fat,0,1 pkg (0.7 g)
0,McDonalds,McD Salt Packet,French Fries,Sugars,0,1 pkg (0.7 g)
0,McDonalds,McD Salt Packet,French Fries,Total Fat,0,1 pkg (0.7 g)
0,McDonalds,McD Sausage Patty,Breakfast,Fiber,0,1.5 oz (43 g)
0,McDonalds,McD Sausage Patty,Breakfast,Sugars,0,1.5 oz (43 g)
0,McDonalds,McD Scrambled Eggs (2),Breakfast,Fiber,0,3.6 oz (101 g)
0,McDonalds,McD Scrambled Eggs (2),Breakfast,Sugars,0,3.6 oz (101 g)
0,McDonalds,McD Side Salad,Salads,Calories from Fat,0,3.1 oz (87 g)
0,McDonalds,McD Side Salad,Salads,Cholesterol,0,3.1 oz (87 g)
0,McDonalds,McD Side Salad,Salads,Saturated Fat,0,3.1 oz (87 g)
0,McDonalds,McD Side Salad,Salads,Total Fat,0,3.1 oz (87 g)
0,McDonalds,McD Small French Fries,French Fries,Cholesterol,0,2.6 oz (74 g)
0,McDonalds,McD Small French Fries,French Fries,Sugars,0,2.6 oz (74 g)
0,McDonalds,McD Spicy Buffalo Sauce,Chicken McNuggets and Selects,Cholesterol,0,1.5 oz (43 g)
0,McDonalds,McD Spicy Buffalo Sauce,Chicken McNuggets and Selects,Fiber,0,1.5 oz (43 g)
0,McDonalds,McD Spicy Buffalo Sauce,Chicken McNuggets and Selects,Protein,0,1.5 oz (43 g)
0,McDonalds,McD Spicy Buffalo Sauce,Chicken McNuggets and Selects,Sugars,0,1.5 oz (43 g)
0,McDonalds,McD Strawberry Preserves,Breakfast,Calories from Fat,0,0.5 oz (14 g)
0,McDonalds,McD Strawberry Preserves,Breakfast,Cholesterol,0,0.5 oz (14 g)
0,McDonalds,McD Strawberry Preserves,Breakfast,Fiber,0,0.5 oz (14 g)
0,McDonalds,McD Strawberry Preserves,Breakfast,Protein,0,0.5 oz (14 g)
0,McDonalds,McD Strawberry Preserves,Breakfast,Saturated Fat,0,0.5 oz (14 g)
0,McDonalds,McD Strawberry Preserves,Breakfast,Sodium,0,0.5 oz (14 g)
0,McDonalds,McD Strawberry Preserves,Breakfast,Total Fat,0,0.5 oz (14 g)
0,McDonalds,McD Strawberry Sundae,Desserts,Fiber,0,6.3 oz (178 g)
0,McDonalds,McD Strawberry Triple Thick Shake (12 fl oz cup),Desserts,Fiber,0,333 mL
0,McDonalds,McD Strawberry Triple Thick Shake (16 fl oz cup),Desserts,Fiber,0,444 mL
